user_id,gender,age,country,subscription_type,listening_time,songs_played_per_day,skip_rate,device_type,ads_listened_per_week,offline_listening,is_churned
2484,1,16,0,2,270,77,0.57,0,0,1,0
2485,1,18,3,0,45,55,0.6,1,0,1,1
2486,0,20,2,0,135,11,0.48,2,0,1,0
2487,1,25,7,3,170,96,0.01,1,0,1,0
2488,2,33,1,0,246,34,0.31,2,0,1,0
2489,0,41,2,3,166,55,0.37,1,0,1,1
2490,0,37,1,3,100,24,0.1,2,0,1,1
2491,2,52,7,2,294,36,0.4,2,0,1,1
2492,1,36,7,3,175,66,0.13,1,0,1,0
2493,0,39,7,1,296,9,0.0,1,18,0,1
2494,2,28,1,1,21,19,0.52,1,32,0,0
2495,1,38,6,0,82,24,0.52,2,0,1,1
2496,2,35,3,3,213,25,0.12,1,0,1,1
2497,1,30,1,3,271,70,0.31,0,0,1,1
2498,1,43,3,0,187,38,0.03,2,0,1,0
2499,2,29,7,1,251,15,0.12,2,48,0,0
2500,0,42,6,0,293,88,0.1,1,0,1,1
2501,1,38,7,2,95,77,0.01,0,0,1,0
2502,2,38,2,3,225,26,0.33,1,0,1,0
2503,0,58,0,3,143,17,0.36,1,0,1,0
2504,1,47,3,2,157,82,0.2,1,0,1,1
2505,0,26,7,1,285,44,0.48,2,21,0,0
2506,0,45,3,0,263,71,0.18,1,0,1,0
2507,0,18,2,3,235,7,0.42,0,0,1,0
2508,1,27,2,0,112,13,0.54,0,0,1,0
2509,0,58,0,2,208,86,0.1,2,0,1,1
2510,2,42,5,3,184,90,0.51,0,0,1,1
2511,0,50,5,3,129,50,0.34,1,0,1,0
2512,1,25,7,2,211,99,0.07,1,0,1,0
2513,1,31,5,2,146,38,0.38,1,0,1,1
2514,0,25,1,0,297,33,0.57,1,0,1,0
2515,0,22,2,0,28,70,0.19,1,0,1,0
2516,2,51,1,0,84,23,0.26,0,0,1,1
2517,2,46,6,2,103,40,0.33,1,0,1,0
2518,0,45,3,2,282,73,0.29,1,0,1,1
2519,2,53,6,0,157,12,0.56,2,0,1,0
2520,0,23,4,1,152,11,0.23,2,16,0,0
2521,0,21,6,2,233,11,0.1,1,0,1,0
2522,0,28,1,3,111,61,0.41,2,0,1,0
2523,2,21,4,2,297,95,0.28,2,0,1,0
2524,2,37,6,3,46,29,0.4,2,0,1,0
2525,0,33,2,1,56,57,0.58,1,16,0,1
2526,0,50,6,1,118,72,0.06,1,8,0,0
2527,0,17,3,1,98,82,0.44,2,24,0,0
2528,0,51,1,3,178,73,0.14,1,0,1,1
2529,0,46,7,0,97,71,0.22,0,0,1,1
2530,0,39,7,2,165,16,0.19,1,0,1,0
2531,0,45,2,2,85,78,0.03,2,0,1,0
2532,0,59,6,0,137,19,0.2,1,0,1,0
2533,1,16,4,2,215,58,0.23,2,0,1,0
2534,0,17,6,3,48,53,0.59,0,0,1,0
2535,1,58,7,0,60,85,0.45,2,0,1,1
2536,2,26,3,0,229,40,0.28,2,0,1,0
2537,0,46,4,3,33,58,0.54,2,0,1,0
2538,0,52,6,0,272,27,0.43,2,0,1,0
2539,0,39,0,3,126,48,0.36,1,0,1,1
2540,1,54,1,2,201,65,0.13,1,0,1,0
2541,2,17,5,2,143,92,0.06,1,0,1,0
2542,2,26,3,2,52,5,0.47,1,0,1,1
2543,2,52,0,1,19,37,0.49,1,30,0,1
2544,1,52,5,2,151,59,0.32,1,0,1,0
2545,2,39,0,2,137,20,0.44,2,0,1,1
2546,2,54,3,3,273,6,0.18,1,0,1,0
2547,0,51,2,0,132,14,0.6,2,0,1,0
2548,2,17,1,0,190,11,0.19,2,0,1,0
2549,1,51,6,2,107,50,0.27,2,0,1,0
2550,1,35,0,0,296,30,0.28,2,0,1,0
2551,2,18,6,3,102,85,0.51,2,0,1,0
2552,2,48,0,3,39,32,0.04,2,0,1,0
2553,1,17,4,3,77,25,0.05,1,0,1,0
2554,2,37,4,3,34,33,0.26,0,0,1,0
2555,1,29,4,1,110,46,0.17,1,22,0,0
2556,0,33,1,1,154,69,0.48,2,10,0,0
2557,2,22,6,3,207,61,0.37,2,0,1,1
2558,2,48,3,1,212,85,0.28,2,19,0,0
2559,0,52,4,0,143,48,0.38,0,0,1,1
2560,1,57,0,0,207,22,0.15,0,0,1,0
2561,2,27,3,2,78,53,0.31,2,0,1,1
2562,2,25,4,3,266,50,0.54,0,0,1,0
2563,0,27,7,2,175,14,0.56,2,0,1,0
2564,2,41,4,1,21,57,0.22,0,30,0,0
2565,1,56,4,3,122,98,0.6,2,0,1,1
2566,0,43,3,2,265,91,0.46,0,0,1,0
2567,1,51,5,0,76,93,0.28,1,0,1,0
2568,1,56,4,2,223,90,0.18,0,0,1,1
2569,1,38,7,1,83,60,0.31,2,8,0,0
2570,1,16,2,1,180,8,0.06,1,43,0,0
2571,0,54,3,0,23,41,0.1,1,0,1,0
2572,2,43,1,3,190,96,0.19,1,0,1,0
2573,0,29,0,0,55,47,0.39,2,0,1,1
2574,1,30,6,0,163,4,0.51,0,0,1,1
2575,2,17,6,2,108,82,0.23,0,0,1,0
2576,2,50,2,3,184,4,0.57,1,0,1,0
2577,2,43,0,0,123,50,0.03,0,0,1,0
2578,2,19,5,1,285,92,0.48,0,17,0,0
2579,0,34,6,1,197,81,0.01,0,17,0,0
2580,1,53,3,2,47,96,0.54,2,0,1,0
2581,2,31,0,3,90,65,0.25,1,0,1,1
2582,2,25,5,0,11,35,0.23,2,0,1,1
2583,2,23,7,2,234,10,0.38,0,0,1,0
2584,1,41,7,0,197,9,0.58,2,0,1,0
2585,1,37,4,3,46,85,0.01,0,0,1,0
2586,2,34,3,3,181,72,0.41,0,0,1,1
2587,0,42,7,2,114,64,0.1,1,0,1,1
2588,2,54,2,2,55,68,0.28,2,0,1,1
2589,0,37,5,2,120,84,0.55,1,0,1,1
2590,2,38,4,1,149,21,0.4,1,33,0,0
2591,0,40,1,1,151,85,0.57,1,20,0,0
2592,0,42,0,2,257,96,0.58,0,0,1,0
2593,0,46,7,3,257,8,0.09,2,0,1,0
2594,2,22,7,2,33,98,0.51,2,0,1,1
2595,2,52,5,3,296,32,0.24,2,0,1,0
2596,1,53,2,3,146,54,0.12,2,0,1,0
2597,1,16,3,3,27,99,0.15,1,0,1,0
2598,0,33,0,2,75,71,0.51,0,0,1,0
2599,1,19,5,2,171,50,0.41,0,0,1,0
2600,0,30,3,0,23,76,0.5,1,0,1,0
2601,2,48,4,2,230,61,0.29,0,0,1,0
2602,2,45,6,1,164,97,0.1,2,26,0,0
2603,0,57,6,3,120,53,0.4,1,0,1,1
2604,2,57,1,1,220,48,0.45,2,18,0,0
2605,0,33,5,1,33,20,0.24,1,23,0,1
2606,2,44,1,1,10,57,0.06,0,39,0,0
2607,2,49,5,3,275,60,0.38,1,0,1,0
2608,2,34,2,1,147,27,0.18,1,39,0,0
2609,0,38,0,2,211,4,0.14,2,0,1,1
2610,0,30,7,1,39,9,0.6,0,40,0,0
2611,2,33,6,0,111,10,0.56,2,0,1,0
2612,0,47,5,0,109,23,0.46,0,0,1,1
2613,2,23,0,1,64,7,0.07,1,40,0,0
2614,0,41,5,2,18,43,0.51,0,0,1,1
2615,2,30,5,2,141,45,0.12,0,0,1,0
2616,0,28,2,2,89,80,0.31,1,0,1,0
2617,0,17,0,0,260,38,0.51,0,0,1,0
2618,0,52,5,0,149,79,0.12,0,0,1,1
2619,0,55,1,3,88,37,0.09,0,0,1,0
2620,2,20,2,3,251,35,0.32,2,0,1,1
2621,0,44,4,1,256,43,0.51,1,11,0,1
2622,2,56,0,2,191,72,0.24,1,0,1,0
2623,2,53,0,0,222,72,0.6,2,0,1,0
2624,0,42,3,2,248,60,0.26,2,0,1,0
2625,1,38,7,2,247,51,0.38,2,0,1,0
2626,0,18,1,1,183,30,0.36,0,24,0,1
2627,2,53,3,2,144,84,0.52,1,0,1,0
2628,1,49,4,0,13,63,0.13,1,0,1,0
2629,1,41,3,2,188,97,0.01,2,0,1,0
2630,2,47,6,2,128,15,0.11,2,0,1,1
2631,1,26,7,2,160,75,0.12,0,0,1,0
2632,0,30,0,0,102,25,0.33,0,0,1,0
2633,0,56,3,2,120,93,0.57,1,0,1,0
2634,2,52,0,1,61,29,0.25,0,34,0,0
2635,2,20,0,2,45,60,0.24,0,0,1,1
2636,2,38,7,3,111,32,0.22,0,0,1,0
2637,1,46,2,3,112,92,0.2,0,0,1,0
2638,2,18,0,0,78,43,0.1,0,0,1,1
2639,0,39,7,0,280,57,0.07,2,0,1,1
2640,2,38,3,1,246,91,0.17,2,49,0,0
2641,1,33,6,2,13,84,0.38,0,0,1,0
2642,2,57,4,1,209,68,0.24,1,34,0,0
2643,1,27,1,0,12,74,0.14,1,0,1,0
2644,1,46,5,0,213,34,0.06,1,0,1,0
2645,0,45,3,2,276,60,0.01,0,0,1,0
2646,2,45,3,3,238,20,0.02,0,0,1,0
2647,2,20,4,1,167,84,0.5,1,16,0,1
2648,2,26,1,3,123,39,0.03,1,0,1,0
2649,0,20,2,2,28,49,0.3,2,0,1,0
2650,2,38,2,3,55,92,0.5,1,0,1,1
2651,1,56,2,2,17,23,0.27,0,0,1,0
2652,0,28,3,1,209,59,0.31,1,44,0,0
2653,2,33,2,0,31,55,0.57,2,0,1,0
2654,2,19,4,3,122,64,0.48,2,0,1,0
2655,0,38,6,0,274,17,0.46,1,0,1,1
2656,0,50,7,2,153,70,0.59,0,0,1,1
2657,1,58,0,1,117,14,0.4,0,39,0,0
2658,1,55,2,2,14,80,0.42,1,0,1,0
2659,1,38,1,0,173,31,0.05,0,0,1,0
2660,1,44,0,1,277,54,0.3,0,29,0,0
2661,2,59,7,3,77,12,0.34,1,0,1,0
2662,1,51,3,3,229,37,0.37,2,0,1,0
2663,1,21,5,2,39,62,0.04,1,0,1,0
2664,2,28,1,1,174,16,0.44,1,46,0,0
2665,1,54,3,0,278,16,0.46,1,0,1,0
2666,0,17,5,1,253,98,0.33,1,38,0,0
2667,2,32,3,0,182,37,0.39,0,0,1,1
2668,0,57,3,3,36,49,0.13,2,0,1,0
2669,2,28,1,1,12,48,0.51,0,26,0,0
2670,0,48,5,2,183,63,0.36,0,0,1,1
2671,1,47,6,3,41,76,0.45,0,0,1,0
2672,1,56,1,2,242,49,0.24,1,0,1,1
2673,1,59,2,1,275,43,0.58,1,38,0,0
2674,2,31,6,2,76,6,0.02,2,0,1,0
2675,0,49,3,2,103,15,0.58,0,0,1,0
2676,0,46,0,2,163,72,0.05,1,0,1,0
2677,1,37,1,0,92,16,0.17,0,0,1,0
2678,2,41,0,1,134,78,0.29,1,36,0,0
2679,0,23,6,1,288,31,0.17,2,42,0,0
2680,0,35,2,3,26,81,0.03,2,0,1,0
2681,0,29,6,2,246,8,0.36,2,0,1,0
2682,0,18,3,2,224,2,0.17,1,0,1,0
2683,0,23,7,2,52,37,0.44,1,0,1,0
2684,0,53,2,2,67,59,0.51,0,0,1,0
2685,1,27,0,1,254,33,0.06,0,28,0,0
2686,1,22,1,1,74,23,0.27,1,47,0,0
2687,2,30,7,3,296,79,0.32,2,0,1,0
2688,0,49,1,0,146,83,0.08,1,0,1,1
2689,1,55,6,3,96,73,0.24,0,0,1,0
2690,0,55,7,3,203,42,0.05,2,0,1,1
2691,2,22,2,1,274,3,0.22,1,18,0,0
2692,1,19,2,2,145,67,0.25,2,0,1,0
2693,1,47,6,3,122,97,0.24,1,0,1,1
2694,0,26,0,0,41,88,0.14,1,0,1,0
2695,1,25,0,0,298,61,0.53,0,0,1,1
2696,0,41,1,3,64,75,0.14,2,0,1,0
2697,2,22,3,2,237,91,0.17,2,0,1,1
2698,0,41,5,1,16,72,0.05,1,11,0,1
2699,2,39,6,1,180,29,0.16,2,44,0,1
2700,0,56,7,1,143,19,0.11,0,25,0,0
2701,2,17,4,2,50,13,0.45,0,0,1,0
2702,0,41,2,2,99,77,0.01,0,0,1,1
2703,1,43,3,3,131,25,0.08,2,0,1,0
2704,2,22,2,2,164,55,0.48,2,0,1,0
2705,0,48,2,3,184,12,0.56,0,0,1,0
2706,2,26,3,2,94,57,0.55,2,0,1,0
2707,2,57,5,1,220,22,0.36,0,15,0,0
2708,0,29,2,2,180,9,0.34,0,0,1,0
2709,1,17,4,3,104,3,0.3,2,0,1,0
2710,1,43,3,1,260,29,0.03,2,6,0,0
2711,2,33,3,2,52,97,0.1,2,0,1,0
2712,2,45,6,0,27,50,0.14,1,0,1,1
2713,1,56,4,3,236,4,0.1,0,0,1,0
2714,2,49,0,2,252,45,0.57,0,0,1,0
2715,0,37,4,2,190,80,0.5,0,0,1,0
2716,2,34,5,1,266,81,0.45,0,31,0,0
2717,0,28,0,1,72,22,0.58,2,12,0,1
2718,1,28,1,2,43,50,0.27,2,0,1,0
2719,1,19,7,2,210,88,0.2,0,0,1,0
2720,2,26,0,3,253,98,0.25,0,0,1,0
2721,2,24,4,2,78,12,0.47,2,0,1,0
2722,1,17,4,3,223,60,0.15,2,0,1,0
2723,2,34,3,3,187,37,0.37,1,0,1,1
2724,1,51,2,2,232,43,0.1,1,0,1,0
2725,2,51,6,1,92,49,0.4,1,5,0,0
2726,0,43,0,2,230,39,0.46,1,0,1,0
2727,2,56,3,1,264,95,0.52,0,35,0,0
2728,1,18,0,2,174,27,0.03,1,0,1,0
2729,0,50,4,3,17,78,0.26,1,0,1,0
2730,2,50,5,3,30,73,0.27,2,0,1,1
2731,1,22,2,1,217,50,0.44,0,28,0,1
2732,1,24,0,1,52,17,0.09,1,15,0,1
2733,1,59,6,0,67,79,0.21,2,0,1,0
2734,2,20,3,2,248,67,0.4,0,0,1,1
2735,1,37,3,1,51,17,0.51,2,49,0,1
2736,0,30,1,0,65,34,0.44,0,0,1,0
2737,2,37,4,2,245,21,0.35,0,0,1,0
2738,2,21,5,2,202,4,0.24,1,0,1,0
2739,0,56,2,0,227,40,0.6,2,0,1,0
2740,1,46,1,3,104,13,0.39,2,0,1,0
2741,1,32,3,2,41,54,0.58,0,0,1,1
2742,2,23,1,2,241,87,0.26,2,0,1,0
2743,2,53,1,1,249,61,0.28,0,39,0,0
2744,2,16,3,2,115,53,0.18,2,0,1,1
2745,0,48,7,3,236,82,0.2,2,0,1,0
2746,2,34,6,2,187,74,0.22,0,0,1,0
2747,0,54,3,1,123,55,0.59,2,39,0,0
2748,0,30,7,3,27,77,0.36,2,0,1,1
2749,1,25,7,3,215,76,0.13,2,0,1,0
2750,0,40,0,1,29,87,0.29,1,25,0,0
2751,2,46,6,0,42,84,0.1,0,0,1,1
2752,0,52,2,0,118,69,0.36,1,0,1,0
2753,2,51,2,0,142,29,0.09,0,0,1,0
2754,1,29,6,1,182,52,0.3,2,18,0,0
2755,0,54,0,3,204,40,0.01,1,0,1,0
2756,2,19,7,2,188,23,0.11,0,0,1,0
2757,0,35,2,1,232,18,0.49,0,25,0,0
2758,1,33,5,3,274,14,0.2,0,0,1,0
2759,0,27,4,1,32,65,0.19,1,34,0,0
2760,2,19,4,3,210,33,0.33,0,0,1,0
2761,1,16,0,1,111,47,0.33,1,25,0,0
2762,0,19,7,2,196,11,0.51,2,0,1,0
2763,2,34,4,1,125,94,0.02,2,15,0,0
2764,0,17,1,3,86,9,0.28,1,0,1,1
2765,1,19,2,0,12,35,0.13,1,0,1,0
2766,0,40,7,2,242,88,0.25,1,0,1,1
2767,2,41,0,3,21,61,0.19,2,0,1,0
2768,0,19,5,0,16,72,0.58,0,0,1,0
2769,2,18,1,3,168,51,0.29,0,0,1,0
2770,2,22,3,3,253,9,0.39,0,0,1,1
2771,1,53,6,1,203,71,0.45,2,36,0,1
2772,0,32,6,2,28,2,0.5,2,0,1,1
2773,2,18,4,1,132,18,0.34,1,13,0,0
2774,1,29,4,0,267,28,0.14,0,0,1,0
2775,2,33,3,3,98,92,0.42,1,0,1,0
2776,2,43,6,2,62,17,0.02,2,0,1,0
2777,2,46,1,3,138,42,0.53,0,0,1,0
2778,1,16,4,1,246,62,0.57,0,15,0,0
2779,0,19,6,3,159,75,0.22,1,0,1,1
2780,1,29,7,0,216,72,0.0,2,0,1,0
2781,2,52,1,3,279,58,0.38,2,0,1,0
2782,0,19,0,2,142,68,0.23,1,0,1,0
2783,2,43,7,2,273,68,0.23,2,0,1,0
2784,1,50,0,0,135,27,0.3,0,0,1,1
2785,1,28,6,3,281,50,0.27,0,0,1,0
2786,0,29,4,1,26,18,0.56,1,37,0,1
2787,1,30,5,1,225,46,0.21,0,8,0,0
2788,1,32,6,2,115,65,0.19,1,0,1,0
2789,2,47,7,2,88,81,0.46,2,0,1,0
2790,0,32,0,3,25,84,0.01,2,0,1,0
2791,0,34,0,3,235,49,0.08,2,0,1,0
2792,0,25,6,2,232,71,0.11,1,0,1,0
2793,2,29,1,0,14,6,0.26,1,0,1,0
2794,2,34,5,0,120,89,0.55,2,0,1,0
2795,1,19,3,2,93,15,0.15,2,0,1,0
2796,0,17,0,3,43,88,0.58,1,0,1,0
2797,1,45,3,1,44,10,0.19,0,48,0,1
2798,0,44,5,1,46,66,0.2,2,11,0,0
2799,2,44,7,2,276,69,0.57,2,0,1,1
2800,1,54,2,1,161,50,0.11,2,30,0,0
2801,2,54,6,2,275,66,0.25,2,0,1,1
2802,1,52,1,3,182,69,0.48,1,0,1,0
2803,2,26,6,0,261,53,0.27,0,0,1,0
2804,2,56,1,1,266,72,0.24,0,12,0,0
2805,2,30,1,1,271,68,0.43,0,44,0,0
2806,0,25,1,1,264,27,0.05,2,24,0,0
2807,1,21,6,2,281,7,0.12,0,0,1,1
2808,2,18,5,3,207,19,0.59,2,0,1,0
2809,1,52,0,0,243,2,0.48,0,0,1,0
2810,0,26,7,3,228,76,0.1,0,0,1,0
2811,0,41,4,0,243,41,0.42,0,0,1,0
2812,0,29,4,0,60,96,0.29,2,0,1,0
2813,2,21,6,3,145,37,0.22,0,0,1,0
2814,2,43,3,2,32,87,0.46,1,0,1,1
2815,1,38,7,3,183,50,0.59,1,0,1,1
2816,0,48,4,0,26,84,0.35,1,0,1,1
2817,0,32,7,3,140,92,0.28,1,0,1,1
2818,0,24,0,0,286,42,0.4,2,0,1,0
2819,1,35,3,1,236,59,0.27,0,46,0,0
2820,2,42,4,0,31,19,0.33,0,0,1,0
2821,1,43,3,2,188,82,0.52,0,0,1,0
2822,1,55,7,1,12,8,0.03,1,34,0,0
2823,1,32,0,0,164,49,0.08,0,0,1,0
2824,0,49,3,3,245,20,0.52,2,0,1,0
2825,0,36,3,0,38,96,0.37,2,0,1,1
2826,1,46,0,0,76,44,0.13,0,0,1,1
2827,2,52,6,1,196,6,0.07,0,37,0,1
2828,0,30,5,1,150,47,0.51,1,43,0,0
2829,2,36,6,3,281,40,0.35,1,0,1,0
2830,2,22,2,0,110,85,0.24,0,0,1,0
2831,0,55,1,0,106,70,0.04,2,0,1,1
2832,0,36,7,3,137,59,0.1,2,0,1,0
2833,0,47,4,0,251,40,0.42,1,0,1,1
2834,1,34,7,1,187,63,0.35,1,29,0,1
2835,2,23,3,3,173,55,0.2,0,0,1,0
2836,2,46,3,2,255,42,0.58,2,0,1,1
2837,1,36,6,3,155,77,0.31,0,0,1,0
2838,1,40,5,1,213,40,0.22,1,17,0,1
2839,0,47,5,3,150,70,0.1,1,0,1,1
2840,0,18,4,1,202,90,0.16,1,16,0,0
2841,0,28,6,0,260,25,0.36,0,0,1,0
2842,2,17,0,1,171,19,0.44,2,11,0,1
2843,1,29,0,3,199,57,0.3,2,0,1,0
2844,0,26,3,0,103,85,0.1,0,0,1,0
2845,1,22,6,1,246,16,0.36,2,42,0,0
2846,0,52,5,3,174,44,0.5,1,0,1,0
2847,1,41,6,2,235,72,0.28,2,0,1,0
2848,1,39,5,1,219,93,0.22,0,10,0,0
2849,0,51,2,3,245,63,0.58,1,0,1,1
2850,1,32,4,2,193,7,0.51,1,0,1,1
2851,0,30,5,2,279,32,0.59,2,0,1,0
2852,0,25,6,2,205,39,0.55,2,0,1,0
2853,2,44,2,1,251,62,0.38,2,5,0,0
2854,0,18,6,1,190,41,0.3,2,21,0,0
2855,2,57,6,2,184,98,0.28,2,0,1,1
2856,1,32,2,0,267,14,0.56,1,0,1,0
2857,1,25,0,0,118,76,0.27,0,0,1,0
2858,0,40,7,1,96,7,0.21,1,35,0,0
2859,2,33,1,0,172,35,0.56,2,0,1,0
2860,0,42,3,3,10,38,0.3,0,0,1,0
2861,0,39,6,1,45,19,0.51,0,13,0,0
2862,2,52,6,1,50,13,0.21,0,23,0,0
2863,2,26,2,1,183,48,0.43,1,41,0,0
2864,0,38,2,0,213,19,0.09,0,0,1,0
2865,0,39,6,0,211,60,0.16,0,0,1,1
2866,1,57,4,1,59,87,0.24,2,16,0,0
2867,2,44,0,0,161,72,0.32,2,0,1,1
2868,2,36,6,3,103,95,0.0,1,0,1,0
2869,0,34,3,2,89,24,0.44,1,0,1,1
2870,2,44,2,0,137,2,0.13,2,0,1,0
2871,0,23,6,2,257,58,0.35,2,0,1,0
2872,0,33,5,0,148,48,0.3,2,0,1,1
2873,1,53,7,3,295,88,0.42,0,0,1,0
2874,1,44,1,2,114,96,0.04,0,0,1,0
2875,1,53,7,1,167,18,0.14,0,9,0,0
2876,2,38,7,0,255,43,0.4,0,0,1,0
2877,2,21,3,1,266,15,0.41,1,8,0,0
2878,0,53,7,0,42,5,0.12,2,0,1,0
2879,2,54,1,2,52,4,0.55,2,0,1,0
2880,2,57,2,3,67,58,0.31,0,0,1,1
2881,0,47,5,2,38,27,0.1,2,0,1,0
2882,1,22,1,1,259,43,0.32,1,34,0,0
2883,2,31,3,2,49,84,0.47,2,0,1,0
2884,2,37,3,0,205,88,0.35,0,0,1,0
2885,2,58,1,0,291,32,0.48,1,0,1,0
2886,0,49,7,2,86,67,0.19,1,0,1,1
2887,0,54,6,2,106,39,0.49,0,0,1,1
2888,1,16,0,3,230,28,0.58,2,0,1,0
2889,1,24,6,3,123,92,0.33,2,0,1,0
2890,0,43,0,1,204,67,0.01,0,20,0,0
2891,0,28,2,3,252,5,0.4,0,0,1,0
2892,1,23,1,0,249,79,0.04,2,0,1,0
2893,2,46,2,1,296,95,0.19,0,12,0,0
2894,2,18,2,0,257,2,0.04,1,0,1,1
2895,0,47,0,1,257,98,0.0,1,45,0,0
2896,1,55,7,1,134,40,0.09,2,10,0,0
2897,2,34,6,2,297,56,0.49,0,0,1,0
2898,1,49,1,0,192,26,0.21,2,0,1,0
2899,0,45,3,0,83,55,0.57,2,0,1,0
2900,1,54,7,2,223,73,0.36,1,0,1,0
2901,2,26,4,3,105,39,0.19,2,0,1,0
2902,2,58,1,2,215,14,0.41,1,0,1,0
2903,0,29,4,1,212,94,0.47,0,5,0,1
2904,0,38,4,2,178,12,0.22,0,0,1,0
2905,0,50,7,2,158,61,0.25,1,0,1,0
2906,0,24,6,1,15,86,0.54,2,38,0,0
2907,0,39,5,1,247,41,0.17,0,23,0,0
2908,2,16,3,0,153,14,0.46,1,0,1,0
2909,0,22,3,1,245,50,0.01,2,47,0,0
2910,1,57,7,3,203,42,0.15,0,0,1,1
2911,2,28,5,1,78,55,0.57,0,9,0,1
2912,2,48,6,2,108,86,0.35,1,0,1,0
2913,0,48,3,0,47,86,0.58,2,0,1,0
2914,2,46,7,0,145,13,0.55,1,0,1,0
2915,0,46,1,2,81,66,0.34,0,0,1,1
2916,2,36,7,0,32,98,0.54,2,0,1,0
2917,1,37,6,3,242,56,0.37,0,0,1,0
2918,2,25,4,1,177,10,0.06,2,35,0,0
2919,0,21,7,2,283,26,0.09,1,0,1,0
2920,1,29,7,2,261,91,0.36,1,0,1,1
2921,0,52,4,2,158,22,0.32,0,0,1,0
2922,1,30,1,2,248,29,0.49,1,0,1,0
2923,2,26,7,1,174,54,0.18,1,8,0,0
2924,2,16,6,1,184,56,0.52,1,12,0,1
2925,0,42,4,3,101,58,0.48,1,0,1,0
2926,1,59,0,0,33,10,0.52,0,0,1,0
2927,1,48,7,0,228,56,0.41,0,0,1,1
2928,2,25,0,0,216,91,0.13,2,0,1,0
2929,0,47,1,0,297,71,0.13,2,0,1,0
2930,0,25,0,1,198,5,0.1,0,14,0,0
2931,2,30,7,3,28,72,0.46,1,0,1,0
2932,1,31,4,2,81,14,0.46,0,0,1,1
2933,0,37,5,2,237,97,0.53,1,0,1,0
2934,1,40,7,3,240,42,0.05,1,0,1,0
2935,2,24,2,1,163,9,0.22,2,25,0,0
2936,0,40,4,3,164,46,0.28,2,0,1,0
2937,2,57,1,0,203,11,0.54,1,0,1,0
2938,2,40,5,2,61,28,0.49,1,0,1,1
2939,2,41,5,2,136,77,0.23,1,0,1,0
2940,1,31,3,1,41,59,0.22,0,28,0,0
2941,0,59,6,1,198,94,0.21,2,28,0,0
2942,2,44,1,3,232,39,0.54,1,0,1,0
2943,0,33,7,3,107,18,0.42,1,0,1,1
2944,0,32,3,3,208,76,0.19,1,0,1,0
2945,1,38,2,2,243,76,0.12,1,0,1,0
2946,0,52,2,0,16,88,0.49,0,0,1,0
2947,0,22,3,3,208,19,0.36,2,0,1,0
2948,0,52,3,3,111,33,0.16,1,0,1,0
2949,0,51,6,2,288,32,0.07,1,0,1,0
2950,0,29,0,2,124,55,0.19,0,0,1,1
2951,1,35,6,1,252,14,0.59,2,27,0,0
2952,0,23,5,3,192,36,0.3,0,0,1,0
2953,2,34,7,3,122,9,0.53,1,0,1,1
2954,0,57,7,0,190,68,0.34,0,0,1,0
2955,2,51,1,0,81,53,0.37,0,0,1,0
2956,0,19,4,0,138,62,0.17,0,0,1,1
2957,2,38,6,1,272,39,0.31,2,44,0,0
2958,2,40,2,0,299,43,0.09,1,0,1,1
2959,2,29,2,0,195,71,0.58,0,0,1,1
2960,0,34,5,1,129,42,0.27,2,31,0,0
2961,1,23,1,1,76,53,0.57,2,15,0,0
2962,2,30,7,0,40,13,0.41,0,0,1,0
2963,0,49,2,0,275,74,0.42,2,0,1,0
2964,0,46,0,0,54,47,0.06,2,0,1,0
2965,1,36,0,1,243,24,0.22,0,22,0,0
2966,1,27,1,3,196,23,0.59,1,0,1,1
2967,0,34,0,3,36,87,0.2,1,0,1,0
2968,1,37,5,2,280,55,0.29,0,0,1,0
2969,0,38,4,2,229,73,0.55,1,0,1,1
2970,1,36,5,0,147,36,0.38,1,0,1,1
2971,1,56,5,2,126,46,0.33,1,0,1,0
2972,1,35,1,3,288,65,0.54,0,0,1,0
2973,0,22,4,1,181,7,0.48,2,18,0,1
2974,2,44,2,3,124,88,0.18,0,0,1,0
2975,1,45,5,1,86,54,0.38,0,41,0,0
2976,2,39,5,0,124,79,0.28,2,0,1,0
2977,0,41,6,3,127,5,0.38,2,0,1,1
2978,2,52,5,3,187,94,0.47,2,0,1,0
2979,0,26,0,0,19,99,0.5,2,0,1,0
2980,1,18,0,1,234,69,0.26,2,44,0,1
2981,1,41,4,3,90,87,0.26,1,0,1,0
2982,2,29,5,0,74,99,0.49,0,0,1,1
2983,1,51,5,1,228,36,0.23,2,21,0,1
2984,1,42,1,3,43,35,0.58,0,0,1,1
2985,1,55,6,0,50,96,0.22,2,0,1,0
2986,2,33,7,0,107,79,0.21,1,0,1,0
2987,2,57,4,0,204,48,0.11,0,0,1,0
2988,2,32,3,2,95,90,0.44,2,0,1,1
2989,1,28,6,1,156,14,0.15,1,38,0,0
2990,2,29,4,2,284,44,0.34,2,0,1,0
2991,2,56,4,1,136,16,0.11,2,30,0,0
2992,1,51,5,3,259,36,0.27,2,0,1,0
2993,0,39,6,3,172,8,0.19,2,0,1,1
2994,0,59,4,3,138,3,0.16,0,0,1,1
2995,1,37,6,2,135,10,0.29,0,0,1,0
2996,0,56,4,3,167,51,0.2,2,0,1,0
2997,2,18,7,1,271,42,0.31,0,16,0,0
2998,0,29,0,2,271,64,0.34,1,0,1,0
2999,2,39,3,3,193,49,0.2,1,0,1,1
